ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Has_child,Cluster,Age_group,Income_group,Seniority_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment
10120,1955,Graduate,Couple,0,1,24-10-2013,84,2,3,1,6,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
6327,1967,Graduate,Couple,0,0,19-12-2013,87,1,2,8,6,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
10142,1976,Postgraduate,Alone,0,1,07-03-2013,99,2,5,2,11,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
9826,1972,Postgraduate,Alone,0,0,12-09-2012,96,1,5,6,10,2,0,0,0,0,0,0,3,11,1,No child,No child,High potential,Mature,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
10767,1989,Postgraduate,Couple,0,0,16-05-2014,40,1,3,5,12,1,0,0,1,1,0,0,3,11,0,No child,No child,Need attention,Adult,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Non consumer,Frequent consumer,Frequent consumer
7279,1969,Postgraduate,Couple,0,0,30-09-2013,3,1,4,6,4,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,Discovering customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
7230,1960,Postgraduate,Alone,0,1,04-10-2012,98,6,4,5,7,6,0,1,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
143,1970,Graduate,Alone,0,0,25-08-2013,73,1,5,3,4,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,Medium to high income,Discovering customers,Frequent consumer,Non consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
450,1958,Postgraduate,Couple,0,1,12-07-2013,90,3,1,4,4,3,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
9316,1952,Undergraduate,Couple,0,0,02-11-2013,29,1,1,0,3,6,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Low income,Discovering customers,Low consumer,Non consumer,Low consumer,Low consumer,Frequent consumer,Low consumer
6379,1949,Postgraduate,Alone,1,1,29-05-2013,3,3,2,2,2,7,0,0,0,0,0,0,3,11,1,2 children,Has child,Stars,Senior,Low to medium income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Frequent consumer
9239,1961,Postgraduate,Couple,0,2,26-07-2013,94,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
8315,1995,Graduate,Alone,0,0,26-03-2014,65,1,1,0,2,6,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Young,Low income,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer
2868,1949,Postgraduate,Alone,1,1,08-04-2013,33,3,2,0,3,8,0,0,0,0,0,0,3,11,1,2 children,Has child,Stars,Senior,Low income,Experienced customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
10888,1961,Graduate,Alone,0,0,03-11-2013,46,2,8,4,6,6,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
1277,1960,Graduate,Couple,0,0,09-04-2014,29,1,10,7,10,4,0,0,0,1,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
9977,1973,Graduate,Alone,0,1,17-09-2013,99,3,9,3,5,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
10196,1978,Graduate,Couple,2,0,12-03-2014,26,2,8,2,8,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Adult,High income,New customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
6384,1978,Graduate,Alone,0,1,11-02-2014,30,3,5,2,11,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Adult,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Non consumer,Frequent consumer,Biggest consumer
8029,1988,Postgraduate,Alone,0,0,29-04-2014,27,1,3,4,7,1,0,1,1,1,0,0,3,11,1,No child,No child,Need attention,Adult,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
968,1968,Postgraduate,Alone,1,0,26-12-2013,24,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
6988,1986,Graduate,Couple,1,0,10-01-2013,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,1 child,Has child,High potential,Adult,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
4472,1970,Postgraduate,Alone,1,0,27-06-2014,34,1,1,1,3,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
6991,1951,Graduate,Alone,0,1,10-04-2013,88,2,9,3,6,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Senior,Low to medium income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
3336,1948,Postgraduate,Couple,0,1,21-11-2013,96,3,2,4,5,7,1,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,Medium to high income,Discovering customers,Biggest consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Biggest consumer
4301,1971,Postgraduate,Couple,1,0,10-01-2013,10,1,1,1,2,7,1,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
1940,1986,Graduate,Couple,1,0,12-07-2013,26,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
1272,1965,Postgraduate,Alone,0,1,21-10-2012,49,4,7,5,10,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
1388,1975,Graduate,Alone,1,0,20-02-2013,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
1044,1953,Graduate,Couple,0,0,14-05-2013,44,3,5,4,8,4,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6969,1982,Graduate,Couple,1,0,07-08-2013,75,3,4,1,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
10479,1975,Postgraduate,Couple,0,0,07-12-2012,64,1,3,2,5,1,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
3619,1960,Undergraduate,Alone,0,0,23-09-2012,19,1,5,3,8,2,0,0,1,0,0,0,3,11,1,No child,No child,High potential,Mature,High income,Old customers,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
1715,1978,Graduate,Couple,1,0,11-02-2013,45,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
10159,1970,Graduate,Alone,0,1,31-03-2013,77,6,11,5,9,6,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Non consumer,Biggest consumer,Biggest consumer
1463,1958,Graduate,Alone,1,1,29-03-2014,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer
5114,1965,Postgraduate,Couple,0,1,19-12-2012,1,2,5,4,5,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Non consumer,Frequent consumer,Low consumer
4990,1954,Graduate,Couple,0,0,02-05-2013,90,1,11,1,8,7,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,Medium to high income,Experienced customers,Biggest consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4329,1984,Postgraduate,Couple,1,0,23-05-2014,43,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer
10936,1965,Graduate,Couple,0,0,13-02-2013,79,1,5,6,4,3,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
4692,1976,Graduate,Couple,1,0,01-08-2012,19,5,4,1,2,9,1,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Non consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
7212,1966,Graduate,Couple,0,1,08-06-2014,99,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
6086,1955,Graduate,Couple,0,0,23-11-2013,62,1,6,5,12,2,0,0,0,1,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
437,1976,Postgraduate,Alone,0,0,25-01-2014,41,1,3,8,11,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
11171,1965,Postgraduate,Couple,2,1,11-10-2013,60,7,6,3,5,7,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
11101,1991,Graduate,Couple,0,0,15-04-2013,17,1,11,6,8,4,0,0,1,0,0,0,3,11,0,No child,No child,High potential,Adult,High income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
5329,1949,Postgraduate,Alone,1,1,27-09-2013,24,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Non consumer
610,1953,Postgraduate,Couple,1,1,07-08-2012,60,8,7,2,6,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Senior,Medium to high income,Old customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer
9384,1978,Graduate,Couple,1,1,12-06-2013,57,7,4,2,10,3,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Adult,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
5956,1948,Postgraduate,Alone,1,2,16-10-2013,74,5,6,1,4,8,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
10430,1973,Graduate,Alone,1,1,09-10-2013,22,3,4,3,4,5,0,1,1,1,0,0,3,11,0,2 children,Has child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7875,1949,Graduate,Couple,0,0,29-04-2014,46,1,4,8,13,2,0,1,1,1,0,0,3,11,1,No child,No child,Need attention,Senior,High income,New customers,Biggest consumer,Non consumer,Biggest consumer,Frequent consumer,Biggest consumer,Non consumer
7072,1973,Graduate,Couple,0,1,29-03-2013,69,2,8,5,4,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
6255,1952,Postgraduate,Couple,0,1,03-06-2014,29,1,4,1,7,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,High income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6516,1989,Undergraduate,Couple,1,0,18-03-2013,37,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Non consumer,Non consumer,Low consumer,Frequent consumer,Low consumer,Low consumer
5564,1969,Graduate,Couple,0,1,09-08-2012,26,2,7,5,6,4,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
5682,1953,Postgraduate,Alone,0,1,23-03-2013,8,4,6,9,11,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Senior,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7458,1956,Postgraduate,Couple,1,1,06-03-2013,26,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Senior,Low income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
5237,1950,Postgraduate,Alone,1,2,01-01-2014,79,3,2,1,3,5,0,0,0,0,0,0,3,11,0,3 children,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
7761,1978,Undergraduate,Couple,1,0,01-08-2013,71,2,3,0,4,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5278,1964,Graduate,Couple,0,0,25-01-2014,83,1,6,9,5,3,0,0,0,1,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
3560,1952,Graduate,Couple,0,0,12-05-2013,57,1,4,4,11,1,0,0,1,0,0,0,3,11,0,No child,No child,High potential,Senior,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
7235,1975,Undergraduate,Couple,1,0,09-12-2013,37,3,2,0,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Low consumer
10548,1995,Graduate,Alone,0,0,09-03-2014,30,1,3,8,12,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Young,High income,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
2281,1970,Graduate,Alone,1,0,15-09-2013,34,1,1,0,2,7,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Frequent consumer
4073,1954,Undergraduate,Couple,0,0,29-01-2014,0,1,10,10,7,6,1,0,0,0,0,0,3,11,1,No child,No child,Need attention,Senior,Medium to high income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
6974,1972,Postgraduate,Couple,0,0,31-12-2013,89,1,6,10,5,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
7938,1958,Postgraduate,Couple,0,1,03-10-2013,92,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer
7094,1975,Graduate,Alone,0,1,25-12-2013,87,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
3667,1969,Graduate,Couple,0,0,28-02-2013,20,1,8,5,11,8,0,1,1,1,0,0,3,11,1,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
7723,1979,Graduate,Couple,0,0,02-05-2014,56,1,8,6,6,3,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Adult,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
3870,1978,Undergraduate,Couple,0,0,09-02-2013,28,1,7,3,13,4,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
4012,1972,Postgraduate,Couple,0,1,11-08-2012,55,5,7,6,5,6,0,0,0,0,0,0,3,11,1,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
5909,1964,Graduate,Couple,0,1,19-09-2013,25,5,3,4,8,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
10470,1979,Postgraduate,Couple,1,0,15-03-2013,0,2,2,1,3,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Frequent consumer
6488,1959,Postgraduate,Couple,0,1,06-04-2014,86,1,3,2,2,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Frequent consumer
10270,1981,Undergraduate,Couple,1,0,03-10-2013,8,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,Discovering customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6887,1967,Graduate,Alone,1,1,24-04-2014,33,2,8,1,8,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Need attention,Mature,High income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
